,title,desc,date,quarter,cluster
664,"['good', 'worth', 'thousand', 'stolen', 'weekly', 'store', 'homeless', 'living', 'nearby', 'wood']","['kent', '36', 'suspect', 'case', 'arrested', 'charge', 'investigation', 'wrap', 'charge', 'expected']",2019-09-01 00:00:00,Q3,2
665,"['getting', 'around', 'south', 'end', 'downtown', 'viaduct']","['west', 'weather', '1739', 'west', '1625', 'driver', 'idea', 'reroute', 'work', 'metro', 'someone', '2nd']",2019-09-01 00:00:00,Q3,3
666,"['gun', 'money', '300k', 'worth', 'fentanyl', 'seized', 'sammamish', 'home']","['drug', 'reportedly', 'intended', 'sale', 'along', 'aurora', 'avenue', 'lake', 'fentanyl', 'death', 'king', 'county', 'almost', 'double', '2018']",2019-09-01 00:00:00,Q3,3
667,"['family', 'aberdeen', 'want', 'answer']","['aberdeen', 'released', 'statement', 'tuesday', 'acknowledging', 'video', 'circulating', 'social', 'medium', 'community', 'concern', 'detail']",2019-09-01 00:00:00,Q3,0
668,"['connelly', 'kshama', 'sawant', 'debate', 'egan', 'orion', 'class', 'struggle', 'council', 'workhorse']","['sawant', 'critical', 'saying', 'finest', 'engaged', 'argument', 'underfunded', 'pointing', '400', 'million']",2019-09-01 00:00:00,Q3,3
669,"['update', 'pregnant', 'stabbed', 'high', 'point', 'suspect']","['looking', 'female', 'suspect', 'information', 'circumstance', 'yet', '2', '02', 'pm', 'victim', 'described', 'radio', 'communication']",2019-09-01 00:00:00,Q3,0
670,"['ross', 'impeaching', 'president', 'trump', 'would', 'unfair']","['photo', 'courtesy', 'layoff', 'todd', 'herman', 'todd', 'herman', 'show', 'note', '7', '9', '2021', 'interim', 'chief', 'adrian', 'diaz']",2019-09-01 00:00:00,Q3,3
671,"['wanted', '21', 'charged', 'todd', 'beamer', 'student', 'murder']","['fife', 'tell', 'kiro', '7', 'believe', 'cooke', 'could', 'hiding', 'federal', 'way', 'tacoma', 'south', 'stole', 'family', 'dare', 'wilson']",2019-09-01 00:00:00,Q3,7
672,"['worse', 'anything', 'see', 'street', 'training', 'help', 'treat', 'victim', 'violence']","['final', 'day', 'advanced', '4', 'day', 'training', 'program', 'certified', 'emergency', 'medical', 'technician', 'emts']",2019-10-01 00:00:00,Q4,3
673,"['internal', 'inquiry', 'acted', 'properly', 'fatally', 'shot', 'eve']","['previously', 'identified', 'fired', 'shot', 'wednesday', 'report', 'office']",2019-10-01 00:00:00,Q4,6
674,"['fight', 'lake', 'neighborhood', 'leaf', 'dead']","['brawl', 'broke', '33rd', 'avenue', 'around', '6', 'p', 'arrived', 'found', 'unconscious', '52']",2019-10-01 00:00:00,Q4,3
675,"['official', 'human', 'error', 'caused', 'deadly', 'crane', 'collapse']","['confirmed', 'thursday', 'investigating', 'crane', 'collapse', 'waiting', 'l', 'l', 'complete']",2019-10-01 00:00:00,Q4,3
676,"['system', 'failure', 'report', 'closer', 'look', 'broken', 'justice', 'system']","['261', 'case', '166', '63', 'held', 'word', 'nothing', 'happened', 'reason', 'case', 'held']",2019-10-01 00:00:00,Q4,3
677,"['time', 'recommends', 'mark', 'solomon']","['best', 'remaining', 'choice', 'left', 'center', 'mark', 'solomon', 'crime', 'prevention', 'coordinator', 'third', 'generation', 'beacon', 'hill']",2019-10-01 00:00:00,Q4,3
678,"['mayor', 'durkan', 'fire', 'dept', 'leader', 'walk']","['photo', 'patrick', 'robinson', 'video', 'crime', 'west', 'interview', 'assistant', 'chief', 'deanna', 'nolette']",2019-10-01 00:00:00,Q4,3
679,"['chief', 'donnie', 'chin', 'murder', 'public', 'safety', 'api']","['earlier', 'month', 'head', 'chief', 'carmen', 'best', 'assistant', 'chief', 'criminal', 'investigation', 'bureau', 'deanna', 'nollette']",2019-10-01 00:00:00,Q4,3
680,"['gun', 'seized', 'redmond', 'concerning', 'twitter', 'post', 'joker', 'movie']","['became', 'aware', 'post', 'last', 'week', 'notified', 'criminal', 'intelligence', 'unit', 'post', 'depicted', 'holding']",2019-10-01 00:00:00,Q4,3
681,"['system', 'failure', 'report', 'low', 'morale', '40', '000', 'hour', 'wasted']","['frustration', 'lie', 'within', 'average', '40', '000', 'hour', 'wasted', 'tell']",2019-10-01 00:00:00,Q4,3
682,"['south', 'korean', 'pop', 'star', 'sulli', 'found', 'dead', 'home']","['star', 'actress', 'sulli', 'found', 'dead', 'home', 'south', 'seoul', 'monday', 'official', 'seongnam', 'sujeong']",2019-10-01 00:00:00,Q4,3
683,"['amazon', 'drop', 'additional', '1', 'million', 'plus', 'council', 'race', 'ballot', 'week']","['business', 'contributor', 'give', '250', 'council', 'candidate', 'using', 'taxpayer', 'funded', 'democracy', 'voucher']",2019-10-01 00:00:00,Q4,4
684,"['allow', 'dreamer', 'become', 'better', 'serve', 'community']","['morale', 'rosales', 'hired', 'colorado', 'spring', 'earlier', 'position', 'university', 'public', 'safety']",2019-10-01 00:00:00,Q4,3
685,"['west', 'crime', 'watch', 'gunfire', 'followup']","['admiral', 'investigation', 'photo', 'show', 'gun', 'found', 'trash', 'bin', 'mentioned', 'coverage', 'last', 'night', 'else', 'saying']",2019-10-01 00:00:00,Q4,5
686,"['trio', 'armed', 'robbery', 'overnight', 'likely', 'connected']","['three', 'convenience', 'store', 'hit', 'armed', 'robber', 'early', 'friday', 'search', 'culprit', 'likely']",2019-10-01 00:00:00,Q4,3
687,"['council', 'district', '7', 'andrew', 'lewis', 'jim', 'pugel']","['founding', 'member', 'executive', 'sponsor', 'law', 'enforcement', 'assisted', 'diversion', 'l', 'e', 'program']",2019-10-01 00:00:00,Q4,3
688,"['77', 'dy', 'lake', 'hit', 'run']","['public', 'lookout', 'driver', 'traffic', 'collision', 'investigation']",2019-10-01 00:00:00,Q4,5
689,"['1', 'dead', '1', 'injured', 'e', 'scooter', 'car', 'crash', 'downtown', 'boise']","['boise', 'crash', 'occurred', 'downtown', 'boise', '8', 'p', 'sunday', 'ada', 'county', 'emergency', 'dispatcher', 'confirmed', 'crash']",2019-10-01 00:00:00,Q4,3
690,"['answer', 'question', 'drug', 'area']","['fentanyl', 'particularly', 'strong', 'focus', 'narcotic', 'unit', 'drug', 'deadly', 'prolific']",2019-10-01 00:00:00,Q4,3
691,"['google', 'map', 'show', 'speed', 'trap', 'potentially', 'raising', 'ire', 'law', 'enforcement']","['revealing', 'location', 'checkpoint', 'put', 'driver', 'passenger', 'general', 'public', 'risk', 'wrote', 'york']",2019-10-01 00:00:00,Q4,3
692,"['mayor', 'office', 'look', 'controversial', 'tweet', 'chief']","['made', 'tweet', 'attending', 'conference', 'chief', 'chicago', 'monday', 'still', 'press', 'office']",2019-10-01 00:00:00,Q4,3
693,"['business', 'record', 'cause', 'tension', 'council', 'district', '1', 'debate', 'pitting', 'lisa', 'herbold', 'phillip', 'tavel']","['attorney', 'phillip', 'tavel', 'challenging', 'incumbent', 'councilmember', 'tavel', 'criticized', 'council', 'unsupportive']",2019-10-01 00:00:00,Q4,4
694,"['know', 'know', 'u', 'inside', 'look', 'community', 'based', 'policing']","['emphasis', 'patrol', 'community', 'based', 'policing', 'method', 'focus', 'deterring', 'low', 'level', 'crime', 'played', 'active', 'role']",2019-10-01 00:00:00,Q4,3
695,"['sexual', 'assault', 'suspect', 'de', 'moines', 'dy', 'unknown', 'cause', 'fleeing']","['wooded', 'area', 'around', 'de', 'moines', 'creek', 'trail', 'sunday', 'morning', 'de', 'moines', 'cause', 'death', 'unknown']",2019-10-01 00:00:00,Q4,3
696,"['fire', 'lake', 'grocery', 'store', 'investigated', 'arson']","['detective', 'believe', 'fire', 'inside', 'fred', 'meyer', 'lake', 'neighborhood', 'tuesday', 'night', 'intentionally', 'set']",2019-10-01 00:00:00,Q4,3
697,"['need', 'training', 'better', 'understand', 'sex', 'worker', 'councilmembers']","['councilmember', 'lorena', 'gonzalez', 'fellow', 'council', 'member', 'create', 'statement', 'legislative', 'intent', 'would', 'request', 'appropriate']",2019-10-01 00:00:00,Q4,4
698,"['sammamish', 'official', 'heartbroken', 'death', '2', 'skyline', 'high', 'school', 'student', 'overdosed', 'fentanyl']","['investigation', 'led', 'arrest', 'suspected', 'drug', 'dealer', 'sammamish', 'seizure', '12', '000', 'fentanyl', 'pill']",2019-10-01 00:00:00,Q4,5
699,"['council', 'district', '2', 'tammy', 'morale', 'take', 'mark', 'solomon', 'backed', 'mayor']","['mark', 'solomon', 'visited', 'school', 'classroom', 'representative', 'discus', 'student', 'safely', 'interact', 'neighbor']",2019-10-01 00:00:00,Q4,3
700,"['uwajimaya', 'ceo', 'business', 'gave', 'reporting', 'crime']","['system', 'failure', '2', 'make', 'mention', 'retail', 'theft', 'program', 'allows', 'business', 'report', 'incident', 'online']",2019-10-01 00:00:00,Q4,3
701,"['kent', 'teen', 'pleads', 'guilty', 'murder', 'death', 'high', 'speed', 'chase']","['kent', 'diego', 'moreno', 'july', '2018', 'fellow', 'struck', 'kent']",2019-10-01 00:00:00,Q4,3
702,"['kshama', 'sawant', 'face', 'egan', 'orion', 'expensive', 'council', 'race', 'far']","['kshama', 'sawant', 'face', 'egan', 'orion', 'expensive', 'council', 'race', 'far', 'oct', '10', '2019', '6', '00', 'updated', 'oct', '24', '2019', '2', '01', 'pm']",2019-10-01 00:00:00,Q4,4
703,"['update', 'admiral', 'alley', 'confrontation', 'lead', 'gunfire']","['voter', 'unfortunately', 'complicit', 'current', 'law', 'enforcement', 'policy', 'voting', 'council', 'member', 'support']",2019-10-01 00:00:00,Q4,4
704,"['homeless', 'spending', 'would', 'surpass', '100', 'million', 'mayor', 'durkan', 'budget', 'next']","['instance', 'slated', 'spend', 'nearly', '410', 'million', 'council', 'budget', 'committee', 'briefing', 'wednesday', 'council', 'chair', 'sally', 'bagshaw']",2019-10-01 00:00:00,Q4,4
705,"['rantz', 'fed', 'activist', 'threatens', 'tow', 'derelict', 'rv', 'home', 'councilmembers']","['letter', 'mayor', 'jenny', 'durkan', 'entire', 'council', 'hoffman', 'explained', 'dire', 'situation', 'minced', 'word']",2019-10-01 00:00:00,Q4,4
706,"['closer', 'look', 'headless', 'body', 'found', 'beacon', 'hill']","['acting', 'discovered', 'body', 'february', '16', 'death', 'become', 'public', 'month']",2019-10-01 00:00:00,Q4,3
707,"['elderly', 'couple', 'south', 'home', 'hit', 'gunfire', '8th', 'time']","['wednesday', 'family', 'posted', 'surveillance', 'video', 'online', 'prompt', 'interest', 'answer', 'spokesman', 'investigation']",2019-10-01 00:00:00,Q4,5
708,"['arrested', 'connection', 'fire', 'set', 'pioneer', 'square']","['firefighter', 'called', 'trinity', 'nightclub', 'pioneer', 'square', 'arson', 'detective', 'still', 'investigating']",2019-10-01 00:00:00,Q4,3
709,"['tacoma', 'investigate', 'shot', 'fired', 'pierce', 'county', 'deputy', 'high', 'speed', 'chase']","['early', 'morning', 'pursuit', 'involving', 'pierce', 'county', 'sheriff', 'deputy', 'gunfire', 'speed', 'reached', 'nearly', '100', 'mile', 'per', 'hour', 'tacoma']",2019-10-01 00:00:00,Q4,7
710,"['captured', 'u', 'marshal', 'arrest', 'yakima', 'county', 'child', 'rape', 'suspect', 'blaine', 'wmw', 'viewer']","['effort', 'along', 'faith', 'yakima', 'yakima', 'county', 'yakima', 'county', 'prosecutor', 'office']",2019-10-01 00:00:00,Q4,3
711,"['leader', 'jim', 'pugel', 'political', 'natural', 'andrew', 'lewis', 'clash', 'council', 'district', '7', 'race']","['pugel', '60', 'want', 'voter', 'believe', 'restore', 'order', 'love', 'lewis', '29', 'promising', 'guide', 'change']",2019-10-01 00:00:00,Q4,3
712,"['kent', 'report', 'decrease', 'overall', 'crime', 'despite', 'staffing', 'shortage']","['crime', 'overall', 'kent', 'compared', 'last', 'despite', 'staffing', 'shortage', 'currently']",2019-10-01 00:00:00,Q4,3
713,"['council', 'candidate', 'disagree', 'everything', 'pedersen', 'scott', 'give', 'district', '4', 'voter', 'clear', 'choice']","['opponent', 'disagree', 'homeless', 'camp', 'eviction', 'oversight', 'bike', 'lane', 'tax', 'development', 'truly', 'compliment']",2019-10-01 00:00:00,Q4,3
714,"['pacific', 'northwest', 'drowning', 'methamphetamine', '17', 'arrested', 'major', 'drug', 'trafficking', 'operation']","['authority', 'arrested', '17', 'alleged', 'drug', 'trafficker', 'assisting', 'agency', 'include', 'kent', 'king', 'county']",2019-10-01 00:00:00,Q4,2
715,"['tweet', 'repeat', 'offender', 'speaks', 'broader', 'frustration']","['tweet', 'chief', 'repeat', 'offender', 'cut', 'public', 'safety', 'advisor', 'work', 'attorney']",2019-10-01 00:00:00,Q4,3
716,"['pedersen', 'scott', 'draw', 'clear', 'distinction', 'zippy', 'council', 'district', '4', 'debate']","['council', 'candidate', 'alex', 'pedersen', 'shaun', 'scott', 'asked', 'drug', 'use', 'sanctioned', 'camp', 'union', 'contract']",2019-10-01 00:00:00,Q4,3
717,"['wa', 'congressional', 'candidate', 'opioid', 'fight', 'stronger', 'treatment']","['keith', 'swank', 'united', 'state', 'airborne', 'infantry', 'veteran', '30', 'veteran', 'taken', 'special', 'interest']",2019-10-01 00:00:00,Q4,3
718,"['bike', 'bait', 'sting', 'netted', 'lot', 'homeless', 'people', 'conviction']","['wrote', 'recently', 'using', 'unlocked', 'bike', 'theft', 'bait', 'outside', 'sure', 'exactly', 'match', 'figure', '12']",2019-10-01 00:00:00,Q4,3
719,"['cheat', 'sheet', 'nov', '5', 'general', 'election', 'time', 'editorial', 'board', 'endorsement']","['mark', 'solomon', 'district', '2', 'best', 'remaining', 'choice', 'left', 'center', 'mark', 'solomon', 'crime', 'prevention', 'coordinator', 'third']",2019-10-01 00:00:00,Q4,3
720,"['eye', 'everywhere', 'ring', 'neighbor', 'app', 'surveillance', 'technology', 'deepen', 'racial', 'divide']","['brown', 'lead', 'pastor', 'plymouth', 'church', 'jefferson', 'nextdoor', 'already', 'partnership']",2019-10-01 00:00:00,Q4,3
721,"['today', 'history', 'seven', 'prisoner', 'escape', 'king', 'county', 'jail', '1979']","['unbeknown', 'escapee', 'housed', 'public', 'safety', 'building', 'changing', 'patrol', 'shift', 'glenn', 'gilbert', 'making']",2019-10-01 00:00:00,Q4,3
722,"['starbucks', 'hosting', 'wake', 'vote', 'event', 'central', 'district']","['online', 'retail', 'giant', 'amazon', 'added', 'heavy', 'mark', 'home', 'working', 'closely', 'local', 'service']",2019-10-01 00:00:00,Q4,3
723,"['attempted', 'abduction', 'reported', 'near', 'bremerton', 'elementary', 'school']","['investigating', 'attempted', 'abduction', 'happened', 'near', 'elementary', 'school', 'bremerton', 'bremerton']",2019-10-01 00:00:00,Q4,3
724,"['accusation', 'unpaid', 'tax', 'traffic', 'ticket', 'fly', 'council', 'district', '1', 'race', 'heat']","['lisa', 'herbold', 'racked', 'support', 'council', 'candidate', 'support', 'expanding', 'law', 'enforcement', 'assisted']",2019-10-01 00:00:00,Q4,4
725,"['arlington', 'high', 'school', 'evacuated', 'emergency', 'situation']","['also', 'instructed', 'public', 'approach', 'campus', 'arlington', 'arlington', 'fire', 'scene', 'investigating']",2019-10-01 00:00:00,Q4,3
726,"['watch', 'homeless', 'viral', 'subway', 'opera', 'performance', 'may', 'get', 'street']","['4', 'million', 'people', 'la', 'home', 'los', 'angeles', 'tweeted', 'day', 'later', 'sharing', 'minute', 'video', 'clip', 'captured']",2019-10-01 00:00:00,Q4,3
727,"['injury', 'reported', 'sunday', 'afternoon', 'shootout', 'across']","['called', 'scene', '4', '30', 'pm', 'report', 'least', 'pdf', 'citywide', 'shot', 'fired', 'report', 'far', '2019']",2019-10-01 00:00:00,Q4,6
728,"['council', 'shocked', 'deputy', 'chief', 'prostitution', 'statement']","['first', 'reported', 'crosscut', 'david', 'kroman', 'believe', 'sex', 'worker', 'trafficking', 'victim', 'committed', 'rescuing']",2019-10-01 00:00:00,Q4,3
729,"['prolific', 'mail', 'thief', 'shoreline', 'stole', 'id', 'credit', 'card']","['stole', 'hundred', 'piece', 'mail', 'arrested', 'credit', 'card', 'spokesperson', 'wrote', 'news', 'release']",2019-10-01 00:00:00,Q4,2
730,"['actor', 'jared', 'padalecki', 'accused', 'assault', 'austin', 'bar']","['affidavit', 'employee', 'tried', 'keep', 'padalecki', 'intoxicated', 'behavior', 'assistant', 'manager', 'told', 'padalecki', 'slapped']",2019-10-01 00:00:00,Q4,6
731,"['departing', 'cid', 'public', 'safety', 'coordinator', 'sonny', 'nguyen']","['nguyen', 'report', 'public', 'safety', 'council', 'includes', 'seat', 'mayoral', 'appointee', 'captain', 'west']",2019-10-01 00:00:00,Q4,4
732,"['council', 'voter', 'guide', 'district', '6']","['also', 'support', 'expanded', 'staffing', 'continued', 'improvement', 'regulation', 'allow', 'accessory', 'dwelling', 'unit', 'congestion']",2019-10-01 00:00:00,Q4,3
733,"['jewish', 'cemetery', 'raise', 'stink', 'force', 'rv', 'camper', 'away', 'north']","['technically', 'compliance', 'law', 'hoffman', 'komo', 'news', 'reached', 'mayor', 'office', 'council']",2019-10-01 00:00:00,Q4,4
734,"['6', 'charged', 'drug', 'scheme', 'related', 'death', 'vine', 'co', 'founder']","['u', 'attorney', 'office', 'partnership', 'york', 'drug', 'enforcement', 'administration', 'homeland', 'security', 'investigation']",2019-10-01 00:00:00,Q4,3
735,"['shelter', 'always', 'answer', 'homeless', 'expert']","['navigation', 'team', 'group', 'outreach', 'worker', 'personnel', 'tasked', 'connecting', 'unsheltered', 'individual', 'shelter']",2019-10-01 00:00:00,Q4,3
736,"['video', 'capture', 'wheelchair', 'attacked', 'belltown', 'bus', 'stop']","['told', 'working', 'multiple', 'agency', 'make', 'area', 'safer', 'west', 'precinct', 'oversees', 'third', 'avenue', 'area']",2019-10-01 00:00:00,Q4,3
737,"['capitol', 'hill', 'business', 'join', 'letter', 'supporting', 'mayor', 'public']","['roster', '100', 'business', 'including', 'several', 'capitol', 'spending', '2020', 'budget', 'including', 'hiring']",2019-10-01 00:00:00,Q4,3
738,"['de', 'moines', 'grandmother', 'wrongly', 'accused', 'arson', 'receive', '100', '000', 'settlement']","['beattie', 'obtained', 'record', 'serving', 'subpoena', 'kent', 'day', 'trial', 'king', 'county', 'superior', 'court']",2019-10-01 00:00:00,Q4,3
739,"['bill', 'gate', 'jeff', 'bezos', 'live', 'medina', 'resident', 'pay', 'property', 'tax']","['like', 'lifeguard', 'municipal', 'court', 'bellevue', 'fire', 'medical', 'aid', 'harbor', 'patrol']",2019-10-01 00:00:00,Q4,3
740,"['time', '2019', 'voter', 'guide', 'need', 'know', 'nov', '5', 'election']","['crime', 'prevention', 'coordinator', 'mark', 'solomon', 'longtime', 'crime', 'prevention', 'coordinator', 'deep']",2019-10-01 00:00:00,Q4,3
741,"['string', 'suspicious', 'fire', 'sumner', 'investigated']","['gofundme', 'account', 'set', 'help', 'crank', 'replace', 'car', 'sumner', 'public', '844', '821', '8911']",2019-10-01 00:00:00,Q4,0
742,"['initial', 'number', 'safe', 'gun', 'storage', 'law', 'sort']","['example', '2017', '344', 'gun', 'reported', 'stolen', 'also', '2017', 'firearm', 'suicide', 'accounted', '70', 'percent']",2019-10-01 00:00:00,Q4,3
743,"['council', 'candidate', 'campaign', 'sign', 'defaced', 'racist', 'graffiti']","['investigating', 'council', 'candidate', 'campaign', 'sign', 'defaced', 'racist', 'graffiti']",2019-10-01 00:00:00,Q4,4
